junction	junction.annotated	junction.log.mean	junction.logFC	junction.pvalue	junction.fdr	counts.col_16	counts.col_23	junction.cluster	junction.participation	cluster.size	cluster.pvalue	cluster.fdr	bin	bin.pvalue	bin.fdr
1.11346055.11346464	Yes	7.02051701734051	0.00924490802536782	0.954958253898665	1	52	207.666666666667	3114	1	2	0.527186423881676	1	AT1G31690:I003	0.000915300185813999	0.181874096186003
1.13468699.13470510	No	-Inf	0.608295217301723	1	1	0	0	3385	0	12	0.00769479543394345	0.861606242953934	AT1G36070:E010	0.000123408773144267	0.0570006557231744
1.13470263.13470339	No	-Inf	0.608295217301723	1	1	0	0	3385	0	12	0.00769479543394345	0.861606242953934	AT1G36070:E010	0.000123408773144267	0.0570006557231744
1.13470266.13470339	Yes	3.32192809488736	0.547816604974534	0.10993216824117	1	9.33333333333333	10.6666666666667	3385	0.193103448275862	12	0.00769479543394345	0.861606242953934	AT1G36070:E010	0.000123408773144267	0.0570006557231744
1.13470269.13470339	Yes	3.84130225398094	-1.33355755096466	0.000118085768170358	0.0897993064532166	3.33333333333333	25.3333333333333	3385	0.27536231884058	12	0.00769479543394345	0.861606242953934	AT1G36070:I009	0.85340860995383	0.999995054331151
1.13536503.13536706	No	-1.58496250072116	-1.85438161150572	0.157623456816039	1	0	0.666666666666667	3390	0.00135226504394861	3	0.368068806498885	0.881516467715949	AT1G36160:I012	0.00105637075917706	0.193230697548113
1.13536617.13536706	Yes	8.05889368905357	0.00458573433965802	0.964583495608219	1	268.333333333333	265	3390	0.539182853315472	3	0.368068806498885	0.881516467715949	AT1G36160:I012	0.00105637075917706	0.193230697548113
1.15604719.15604814	No	1.8073549220576	2.82565075827241	5.56952260881759e-05	0.0504046399009239	6.66666666666667	0.333333333333333	3415	0.0263157894736842	2	5.39915695112255e-05	0.0365680473718638	AT1G41830:I003	0.70917128246232	0.999995054331151
1.15604719.15604814	No	1.8073549220576	2.82565075827241	5.56952260881759e-05	0.0504046399009239	6.66666666666667	0.333333333333333	3415	0.0263157894736842	2	5.39915695112255e-05	0.0365680473718638	AT1G41830:E003	0.867636152043744	0.999995054331151
1.15973300.15973487	Yes	5.27922364393312	0.074195840556241	0.702725242395555	1	43.3333333333333	34.3333333333333	3429	0.878378378378378	3	0.34590064225732	0.868145021168457	AT1G42540:I001	0.000939380076497423	0.183146069212177
1.15973300.15973533	No	0.222392421336448	-1.77482303594948	0.173834581015068	1	0.333333333333333	2	3429	0.047244094488189	3	0.34590064225732	0.868145021168457	AT1G42540:I001	0.000939380076497423	0.183146069212177
1.15973353.15973487	No	2.54432051622381	-0.184124609410501	0.72051992009061	1	5.66666666666667	6	3429	0.141732283464567	3	0.34590064225732	0.868145021168457	AT1G42540:I001	0.000939380076497423	0.183146069212177
1.16708969.16709180	No	3.75488750216347	-5.29686708265945	1.46962105018411e-06	0.00214576430295281	0	27	3465	0.054144385026738	3	3.05937398910383e-06	0.00331105600290996	AT1G44000:I003	1.43932703144511e-05	0.0130270744078985
1.16708969.16709336	Yes	8.86573327085176	0.0573269859269043	0.566947191626485	1	462	471	3465	1	3	3.05937398910383e-06	0.00331105600290996	AT1G44000:I003	1.43932703144511e-05	0.0130270744078985
1.16709228.16709336	No	-1.58496250072116	-1.76684968535712	0.170396756037559	1	0	0.666666666666667	3465	0.00133689839572193	3	3.05937398910383e-06	0.00331105600290996	AT1G44000:I003	1.43932703144511e-05	0.0130270744078985
1.16848828.16848906	No	-1	-0.792811077668453	0.57743966743869	1	0.333333333333333	0.666666666666667	26353	0.00115606936416185	2	0.577423791879141	1	AT1G44446:E003	0.00088908324087341	0.179080162899226
1.16848828.16848912	Yes	9.28694273693803	0.000485095106208505	0.995939947260448	1	673.333333333333	576	26353	0.999505195447798	2	0.577423791879141	1	AT1G44446:E003	0.00088908324087341	0.179080162899226
1.16850249.16850701	No	-Inf	-0.267451886599034	1	1	0	0	3470	0	5	0.995549129353903	1	AT1G44446:I007	6.27626386035835e-06	0.00677745599304172
1.16850432.16850701	Yes	9.32717835557457	0.0406525110010189	0.698177310539826	1	718.333333333333	566.333333333333	3470	0.274382480264833	5	0.995549129353903	1	AT1G44446:I007	6.27626386035835e-06	0.00677745599304172
1.16850432.16851066	No	-Inf	-0.267451886599034	1	1	0	0	3470	0	5	0.995549129353903	1	AT1G44446:I007	6.27626386035835e-06	0.00677745599304172
1.16871881.16872044	No	4.4594316186373	5.7504089417646	2.85331290937328e-07	0.000538715316299707	44	0	3471	0.00570145127850726	4	4.12661206424891e-09	9.76098501147277e-06	AT1G44575:I001	0.202619129586047	0.999995054331151
1.16871959.16872065	No	3.05889368905357	-5.00318676213805	8.63278388060278e-05	0.0710783181676156	0	16.6666666666667	3471	0.00236194435259105	4	4.12661206424891e-09	9.76098501147277e-06	AT1G44575:I001	0.202619129586047	0.999995054331151
1.16871959.16872065	No	3.05889368905357	-5.00318676213805	8.63278388060278e-05	0.0710783181676156	0	16.6666666666667	3471	0.00236194435259105	4	4.12661206424891e-09	9.76098501147277e-06	AT1G44575:E002	0.956424437265872	0.999995054331151
1.17453019.17453099	No	1.73696559416621	-3.82675233145381	0.000205311617484148	0.139645055802603	0	6.66666666666667	3566	0.0411522633744856	3	0.000251518967861976	0.122038293047492	AT1G47530:I003	0.0842119519596737	0.963931843639813
1.17717316.17717417	No	-Inf	-0.0316709732424307	1	1	0	0	3587	0	3	0.936973072083927	1	AT1G48030:I002	1.33763473051166e-07	0.000272007153855566
1.17717316.17717421	Yes	6.76155123244448	0.0468127267254665	0.725443742509291	1	109.333333333333	107.666666666667	3587	0.157314148681055	3	0.936973072083927	1	AT1G48030:I002	1.33763473051166e-07	0.000272007153855566
1.17717320.17717421	Yes	9.2336196767597	-0.00858770101182672	0.933966036368378	1	585.666666666667	618.333333333333	3587	0.851698806244261	3	0.936973072083927	1	AT1G48030:I002	1.33763473051166e-07	0.000272007153855566
1.17890411.17890735	No	-1	2.16394645667131	0.0725578322845745	1	1	0	3645	0.0024390243902439	6	0.000127502982691172	0.0699344620714507	AT1G48410:E021	0.000243361665356802	0.0858228067565375
1.17890602.17890735	No	-Inf	-0.100062406536949	1	1	0	0	3645	0	6	0.000127502982691172	0.0699344620714507	AT1G48410:E021	0.000243361665356802	0.0858228067565375
1.17890643.17890735	Yes	6.78354396078654	0.355125775118083	0.0103606051398645	1	131.666666666667	88.6666666666667	3645	0.321138211382114	6	0.000127502982691172	0.0699344620714507	AT1G48410:E021	0.000243361665356802	0.0858228067565375
1.17890649.17890735	Yes	6.34281546136119	-0.558389543206008	0.000169023486482602	0.119835425144875	60	102.333333333333	3645	0.260611205432937	6	0.000127502982691172	0.0699344620714507	AT1G48410:I020	0.394845792933908	0.999995054331151
1.18098375.18098518	No	-Inf	-0.0852094321702683	1	1	0	0	3704	0	8	0.0307210609520207	0.861606242953934	AT1G48920:I002	0.000269036341366019	0.0898537132523149
1.18098375.18098657	Yes	11.7450440050345	0.0118914710556241	0.935305384775248	1	3475.66666666667	3389.33333333333	3704	0.495744782009224	8	0.0307210609520207	0.861606242953934	AT1G48920:I002	0.000269036341366019	0.0898537132523149
1.18098375.18098662	No	0.736965594166206	3.05860326708055	0.0421556231555445	1	3.33333333333333	0	3704	0.000475443350924737	8	0.0307210609520207	0.861606242953934	AT1G48920:I002	0.000269036341366019	0.0898537132523149
1.18098375.18099770	No	-2.58496250072116	-1.33104251487189	0.281697441783254	1	0	0.333333333333333	3704	4.79593304877464e-05	8	0.0307210609520207	0.861606242953934	AT1G48920:I002	0.000269036341366019	0.0898537132523149
1.18099898.18100146	No	-Inf	-0.0876901047398544	1	1	0	0	3705	0	9	0.726689446470361	1	AT1G48920:I009	0.00108993437713182	0.197524114394586
1.18100061.18100146	Yes	10.3353903546939	0.015109235808076	0.899810881564089	1	1312	1272	3705	0.33302309840088	9	0.726689446470361	1	AT1G48920:I009	0.00108993437713182	0.197524114394586
1.18100061.18100152	No	0.736965594166206	-1.25528993846698	0.198399094570716	1	0.666666666666667	2.66666666666667	3705	0.00068575347162695	9	0.726689446470361	1	AT1G48920:I009	0.00108993437713182	0.197524114394586
1.18100061.18100185	No	-1.58496250072116	1.89708670595926	0.139546513214449	1	0.666666666666667	0	3705	0.000169219054065488	9	0.726689446470361	1	AT1G48920:I009	0.00108993437713182	0.197524114394586
1.18100061.18100313	No	-2.58496250072116	-1.33352318744147	0.281299071782175	1	0	0.333333333333333	3705	8.57191839533688e-05	9	0.726689446470361	1	AT1G48920:I009	0.00108993437713182	0.197524114394586
1.18417034.18417366	Yes	8.92481250360578	6.08141362014869e-05	0.999312626968094	1	499	473	3774	1	3	0.53993964133979	1	AT1G49760:I001	0.00104900808905811	0.193211981170742
1.18417034.18417373	No	-2.58496250072116	-1.40184241369035	0.266902945971879	1	0	0.333333333333333	3774	0.000704225352112676	3	0.53993964133979	1	AT1G49760:I001	0.00104900808905811	0.193211981170742
1.18417062.18417366	No	-Inf	-0.135187051147717	1	1	0	0	3774	0	3	0.53993964133979	1	AT1G49760:I001	0.00104900808905811	0.193211981170742
1.18715375.18715549	No	-1.58496250072116	1.67122198648569	0.169759200634107	1	0.666666666666667	0	3874	0.0112359550561798	2	0.169082506172055	0.861606242953934	AT1G50500:E024	2.07406446427532e-05	0.0167096252783372
1.18715375.18715549	No	-1.58496250072116	1.67122198648569	0.169759200634107	1	0.666666666666667	0	3874	0.0112359550561798	2	0.169082506172055	0.861606242953934	AT1G50500:I023	0.00098369454597594	0.186924646012581
1.18715377.18715549	Yes	5.79441586635011	-0.0134866186809486	0.938305599745765	1	58.6666666666667	52.3333333333333	3874	1	2	0.169082506172055	0.861606242953934	AT1G50500:E024	2.07406446427532e-05	0.0167096252783372
1.18715377.18715549	Yes	5.79441586635011	-0.0134866186809486	0.938305599745765	1	58.6666666666667	52.3333333333333	3874	1	2	0.169082506172055	0.861606242953934	AT1G50500:I023	0.00098369454597594	0.186924646012581
1.18808059.18808131	No	-Inf	-0.677259530423562	1	1	0	0	26583	0	3	0.235667783625506	0.861606242953934	AT1G50740:I001	0.000558849543568855	0.135765564859537
1.18808059.18808527	Yes	5.82866542830302	0.014582129630531	0.928859893912577	1	73.6666666666667	40	26583	1	3	0.235667783625506	0.861606242953934	AT1G50740:I001	0.000558849543568855	0.135765564859537
1.18808059.18808574	No	-1.58496250072116	-2.47427385285071	0.0895361375165257	1	0	0.666666666666667	26583	0.0163934426229508	3	0.235667783625506	0.861606242953934	AT1G50740:I001	0.000558849543568855	0.135765564859537
1.18808059.18808574	No	-1.58496250072116	-2.47427385285071	0.0895361375165257	1	0	0.666666666666667	26583	0.0163934426229508	3	0.235667783625506	0.861606242953934	AT1G50740:E002	0.00103853006080774	0.191759432065112
1.18839428.18839793	Yes	6.70965824817047	0.00520194387161868	0.969279679712073	1	96.3333333333333	113	26584	1	2	0.969279679712073	1	AT1G50840:I001	0.000363069320453765	0.108149897410659
1.18839428.18839840	No	-Inf	0.108561397949512	1	1	0	0	26584	0	2	0.969279679712073	1	AT1G50840:I001	0.000363069320453765	0.108149897410659
1.19385140.19385429	No	0.415037499278844	1.29762380902491	0.161531924107431	1	2.66666666666667	0	26640	0.0156862745098039	4	0.00204677836407682	0.634937491531567	AT1G52100:E007	0.000851367207866745	0.174029015718756
1.19385140.19385455	No	-Inf	-1.82788124486197	1	1	0	0	26640	0	4	0.00204677836407682	0.634937491531567	AT1G52100:E007	0.000851367207866745	0.174029015718756
1.19385140.19385480	Yes	6.4757334309664	0.182128941796738	0.285029060869836	1	156	22	26640	0.917647058823529	4	0.00204677836407682	0.634937491531567	AT1G52100:E007	0.000851367207866745	0.174029015718756
1.19453820.19453907	No	6.33390073655344	-0.131274508994311	0.347505445386915	1	75.6666666666667	85.6666666666667	4009	0.00946279318089768	18	0.164748416933259	0.861606242953934	AT1G52220:I001	0.000217865060601448	0.0798901482995645
1.19453820.19454032	No	-1	0.537398350553406	0.657119794177828	1	0.666666666666667	0.333333333333333	4009	7.26638569975294e-05	18	0.164748416933259	0.861606242953934	AT1G52220:I001	0.000217865060601448	0.0798901482995645
1.19453824.19453907	Yes	11.3589258691547	-0.0373800652240295	0.779164345632804	1	2593	2660	4009	0.293825251297912	18	0.164748416933259	0.861606242953934	AT1G52220:I001	0.000217865060601448	0.0798901482995645
1.19453824.19454032	No	2.05889368905357	-1.5645078599884	0.0252898758111592	1	1.33333333333333	7	4009	0.000773224345520822	18	0.164748416933259	0.861606242953934	AT1G52220:I001	0.000217865060601448	0.0798901482995645
1.19453824.19454378	No	-Inf	-0.0842044939139655	1	1	0	0	4009	0	18	0.164748416933259	0.861606242953934	AT1G52220:I001	0.000217865060601448	0.0798901482995645
1.19470813.19471273	No	-Inf	-0.259112983537186	1	1	0	0	4019	0	3	0.977301675685398	1	AT1G52290:I003	0.000479444073068991	0.125691620661942
1.19475250.19475366	No	-1.58496250072116	-1.94179268045198	0.128818638331196	1	0	0.666666666666667	4021	7.59157335357753e-05	4	0.108262569537621	0.861606242953934	AT1G52300:I001	3.24330123097094e-05	0.0224704806833716
1.19475259.19475366	Yes	12.1432237561239	-0.0665599253901057	0.647176261450795	1	4527.66666666667	4519.33333333333	4021	0.514632757639021	4	0.108262569537621	0.861606242953934	AT1G52300:I001	3.24330123097094e-05	0.0224704806833716
1.19475259.19475912	No	-0.263034405833794	-2.75451000583051	0.0668540847311078	1	0	1.66666666666667	4021	0.000189789333839438	4	0.108262569537621	0.861606242953934	AT1G52300:I001	3.24330123097094e-05	0.0224704806833716
1.19478275.19478382	Yes	5.89481776330794	-4.71233243625746e-05	0.996412686750998	1	48.6666666666667	70.3333333333333	26645	0.990610328638498	3	0.135443981634419	0.861606242953934	AT1G52310:I001	0.00054790942879987	0.134861722827666
1.19478275.19478393	No	-1.58496250072116	-1.49134834583984	0.208851261644568	1	0	0.666666666666667	26645	0.00938967136150235	3	0.135443981634419	0.861606242953934	AT1G52310:I001	0.00054790942879987	0.134861722827666
1.19478275.19478399	No	-1.58496250072116	2.18587699586779	0.119871225429684	1	0.666666666666667	0	26645	0.0135135135135135	3	0.135443981634419	0.861606242953934	AT1G52310:I001	0.00054790942879987	0.134861722827666
1.20715953.20716580	No	3.77258950389693	-5.47239427904138	4.54536758798921e-06	0.0055926407088803	0	27.3333333333333	4339	0.00497784253020093	3	2.7145067346983e-05	0.0190246707187763	AT1G55490:I004	0.216195074391031	0.999995054331151
1.20715953.20716580	No	3.77258950389693	-5.47239427904138	4.54536758798921e-06	0.0055926407088803	0	27.3333333333333	4339	0.00497784253020093	3	2.7145067346983e-05	0.0190246707187763	AT1G55490:I005	0.361559958578579	0.999995054331151
1.20715953.20716580	No	3.77258950389693	-5.47239427904138	4.54536758798921e-06	0.0055926407088803	0	27.3333333333333	4339	0.00497784253020093	3	2.7145067346983e-05	0.0190246707187763	AT1G55490:E005	0.648586031763734	0.999995054331151
1.20715953.20716580	No	3.77258950389693	-5.47239427904138	4.54536758798921e-06	0.0055926407088803	0	27.3333333333333	4339	0.00497784253020093	3	2.7145067346983e-05	0.0190246707187763	AT1G55490:I002	0.828715222550395	0.999995054331151
1.20715953.20716580	No	3.77258950389693	-5.47239427904138	4.54536758798921e-06	0.0055926407088803	0	27.3333333333333	4339	0.00497784253020093	3	2.7145067346983e-05	0.0190246707187763	AT1G55490:E004	0.842227933921568	0.999995054331151
1.20715953.20716580	No	3.77258950389693	-5.47239427904138	4.54536758798921e-06	0.0055926407088803	0	27.3333333333333	4339	0.00497784253020093	3	2.7145067346983e-05	0.0190246707187763	AT1G55490:E003	0.846375138294653	0.999995054331151
1.20716318.20716739	No	4.49185309632967	6.01644006862549	1.49376687375311e-07	0.000327152870554415	45	0	4338	0.00795334040296925	6	1.12060568837292e-07	0.000176710178675674	AT1G55490:I004	0.216195074391031	0.999995054331151
1.20716318.20716739	No	4.49185309632967	6.01644006862549	1.49376687375311e-07	0.000327152870554415	45	0	4338	0.00795334040296925	6	1.12060568837292e-07	0.000176710178675674	AT1G55490:I005	0.361559958578579	0.999995054331151
1.20716318.20716739	No	4.49185309632967	6.01644006862549	1.49376687375311e-07	0.000327152870554415	45	0	4338	0.00795334040296925	6	1.12060568837292e-07	0.000176710178675674	AT1G55490:E006	0.586925073194233	0.999995054331151
1.20716318.20716739	No	4.49185309632967	6.01644006862549	1.49376687375311e-07	0.000327152870554415	45	0	4338	0.00795334040296925	6	1.12060568837292e-07	0.000176710178675674	AT1G55490:E005	0.648586031763734	0.999995054331151
1.20716318.20716739	No	4.49185309632967	6.01644006862549	1.49376687375311e-07	0.000327152870554415	45	0	4338	0.00795334040296925	6	1.12060568837292e-07	0.000176710178675674	AT1G55490:I006	0.664683036527205	0.999995054331151
1.21073224.21073306	Yes	9.02051701734051	-0.0233625499321126	0.823131345544965	1	289	749.666666666667	4444	0.430265926917926	6	0.46784409546087	0.982781817252385	AT1G56280:I001	0.000201360112130488	0.0769018966241459
1.21073224.21073561	No	-1.58496250072116	-0.914043480196213	0.30221457975704	1	0	0.666666666666667	4444	0.000382628658886551	6	0.46784409546087	0.982781817252385	AT1G56280:I001	0.000201360112130488	0.0769018966241459
1.21364018.21364497	Yes	2.36923380966572	-0.373485727870456	0.504696145006178	1	3.66666666666667	6.66666666666667	4490	0.0586510263929619	4	0.734538084103848	1	AT1G57680:I002	5.29449000988414e-05	0.0314017405779412
1.21364107.21364497	No	1.11547721741994	0.919841299992594	0.362072061821753	1	3	1.33333333333333	4490	0.0333333333333333	4	0.734538084103848	1	AT1G57680:I002	5.29449000988414e-05	0.0314017405779412
1.21364116.21364308	No	-Inf	0.188753585772705	1	1	0	0	4490	0	4	0.734538084103848	1	AT1G57680:I002	5.29449000988414e-05	0.0314017405779412
1.21364116.21364497	Yes	6.56224242422107	0.00591926199330398	0.968836979791265	1	83.3333333333333	105.666666666667	4490	0.929618768328446	4	0.734538084103848	1	AT1G57680:I002	5.29449000988414e-05	0.0314017405779412
1.21464341.21464801	No	-2.58496250072116	1.47624439558767	0.245847720438309	1	0.333333333333333	0	4511	0.00221729490022173	4	0.500983714404465	1	AT1G58030:I002	0.00084843614242717	0.17365657875177
1.21464701.21464783	No	-2.58496250072116	-1.03206847622862	0.33079522928847	1	0	0.333333333333333	4511	0.0016	4	0.500983714404465	1	AT1G58030:I002	0.00084843614242717	0.17365657875177
1.21464701.21464801	Yes	6.51569983828404	0.0194092427033397	0.895104428093567	1	77.6666666666667	105.333333333333	4511	0.516629711751663	4	0.500983714404465	1	AT1G58030:I002	0.00084843614242717	0.17365657875177
1.21505466.21505686	No	-2.58496250072116	-1.69762420610468	0.225295869261771	1	0	0.333333333333333	4530	0.000826446280991736	2	0.225292625524472	0.861606242953934	AT1G58080:I005	0.00101927772424094	0.189545708769505
1.21505504.21505686	Yes	8.93073733756289	0.000364471085335438	0.996381751219219	1	573	403	4530	1	2	0.225292625524472	0.861606242953934	AT1G58080:I005	0.00101927772424094	0.189545708769505
1.21754088.21754196	No	3.64385618977472	-4.68612896516512	9.09681901742555e-05	0.0740280375503091	0	25	26918	0.365853658536585	3	8.36960907057609e-06	0.00791890562212557	AT1G58602:I002	0.887641647251158	0.999995054331151
1.22035480.22035581	No	-Inf	-0.651297507967591	1	1	0	0	4621	0	2	0.999518559240195	1	AT1G59870:I001	8.56106101808232e-05	0.0439502417426332
1.22035498.22035581	Yes	10.0960562391809	-0.000158833245160861	0.999518559240195	1	1399.33333333333	789.666666666667	4621	1	2	0.999518559240195	1	AT1G59870:I001	8.56106101808232e-05	0.0439502417426332
1.22035673.22035988	No	-2.58496250072116	0.639574218897675	0.38504416160429	1	0.333333333333333	0	4622	0.00030571690614491	2	0.385043918590212	0.895879266135815	AT1G59870:I002	0.000996776994872145	0.187815096365927
1.22035711.22035988	Yes	9.75488750216347	-0.000200974861908176	0.999299120641718	1	1090	638	4622	1	2	0.385043918590212	0.895879266135815	AT1G59870:I002	0.000996776994872145	0.187815096365927
1.22511066.22511169	Yes	6.73696559416621	-0.048059895065629	0.724016545566517	1	95.6666666666667	117.666666666667	4770	0.506456241032999	6	0.779662656016769	1	AT1G61100:I004	0.00080084701973633	0.166528320721507
1.22511066.22511189	No	1.50250034052918	-0.472904589218434	0.573372777084397	1	2	3.66666666666667	4770	0.0157819225251076	6	0.779662656016769	1	AT1G61100:I004	0.00080084701973633	0.166528320721507
1.22511066.22511192	No	0.415037499278844	0.705712122554626	0.461940248681361	1	1.66666666666667	1	4770	0.00846023688663283	6	0.779662656016769	1	AT1G61100:I004	0.00080084701973633	0.166528320721507
1.22511066.22511307	No	-Inf	0.0688856048673046	1	1	0	0	4770	0	6	0.779662656016769	1	AT1G61100:I006	0.000252578098007584	0.0875059721335774
1.22511066.22511307	No	-Inf	0.0688856048673046	1	1	0	0	4770	0	6	0.779662656016769	1	AT1G61100:I004	0.00080084701973633	0.166528320721507
1.22511212.22511307	Yes	2.11547721741994	0.775118783954051	0.221401969275393	1	5.66666666666667	3	4770	0.0287648054145516	6	0.779662656016769	1	AT1G61100:I006	0.000252578098007584	0.0875059721335774
1.22511215.22511307	Yes	6.63662462054365	0.00409359245102438	0.978212235132128	1	92	107	4770	0.467005076142132	6	0.779662656016769	1	AT1G61100:I006	0.000252578098007584	0.0875059721335774
1.22511585.22511789	Yes	6.88874324889826	-0.00342475422528205	0.975860932384628	1	98.3333333333333	138.666666666667	26996	1	2	0.975860932384628	1	AT1G61100:I008	2.84414967556163e-08	7.42223520082941e-05
1.22511585.22511856	No	-Inf	0.26297764752406	1	1	0	0	26996	0	2	0.975860932384628	1	AT1G61100:I008	2.84414967556163e-08	7.42223520082941e-05
1.22700295.22700389	No	6.07324898203064	-6.94212732553451	9.54920211530021e-10	4.17951964866113e-06	0	134.666666666667	4791	0.00625193438563912	3	7.50204271232455e-09	1.6701312264155e-05	AT1G61520:E005	0.721080884170731	0.999995054331151
1.22700295.22700389	No	6.07324898203064	-6.94212732553451	9.54920211530021e-10	4.17951964866113e-06	0	134.666666666667	4791	0.00625193438563912	3	7.50204271232455e-09	1.6701312264155e-05	AT1G61520:E006	0.727675635388901	0.999995054331151
1.22721596.22721680	No	-Inf	-0.639765854171273	1	1	0	0	4793	0	2	0.972428841989413	1	AT1G61580:I002	0.000306840065538549	0.0968643359313719
1.22721601.22721680	Yes	7.0389189892923	0.00330802318193146	0.972428841989413	1	168.666666666667	94.3333333333333	4793	1	2	0.972428841989413	1	AT1G61580:I002	0.000306840065538549	0.0968643359313719
1.23250235.23250971	No	-Inf	-0.374863217820625	1	1	0	0	4847	0	4	0.00922258478707427	0.861606242953934	AT1G62780:I006	3.14347486539319e-05	0.022052956012224
1.23250235.23250971	No	-Inf	-0.374863217820625	1	1	0	0	4847	0	4	0.00922258478707427	0.861606242953934	AT1G62780:I007	0.00100927301243194	0.188649656848219
1.23250589.23250741	No	-1	-0.860595207877552	0.557654677757736	1	0.333333333333333	0.666666666666667	4846	0.000971817298347911	3	0.838138757001407	1	AT1G62780:I006	3.14347486539319e-05	0.022052956012224
1.23250647.23250741	No	2.27301849440642	-0.0688341901287953	0.923510778331141	1	5.66666666666667	4	4846	0.00587219343696028	3	0.838138757001407	1	AT1G62780:I006	3.14347486539319e-05	0.022052956012224
1.23250652.23250741	Yes	9.67977330040898	0.0012908766045196	0.990440198083838	1	959	681.333333333333	4846	0.993782383419689	3	0.838138757001407	1	AT1G62780:I006	3.14347486539319e-05	0.022052956012224
1.23250887.23250971	Yes	10.2850168321788	0.0275401245152657	0.835325791875935	1	1457	1038.33333333333	4847	0.61485440990294	4	0.00922258478707427	0.861606242953934	AT1G62780:I007	0.00100927301243194	0.188649656848219
1.23250891.23250971	No	5.35167543828141	-0.713348904050804	0.000705661994567165	0.378795207730745	32.6666666666667	49	4847	0.0282149712092131	4	0.00922258478707427	0.861606242953934	AT1G62780:I007	0.00100927301243194	0.188649656848219
1.23663508.23663661	No	2.36923380966572	-2.32753420680745	0.00015440478014536	0.112721665697319	0.666666666666667	9.66666666666667	4936	0.00710436060754532	6	0.00365721389196629	0.861606242953934	AT1G63770:I035	0.840582336724171	0.999995054331151
1.23663508.23663661	No	2.36923380966572	-2.32753420680745	0.00015440478014536	0.112721665697319	0.666666666666667	9.66666666666667	4936	0.00710436060754532	6	0.00365721389196629	0.861606242953934	AT1G63770:E034	0.949457842699568	0.999995054331151
1.23833671.23834692	No	-Inf	-0.36778031895361	1	1	0	0	4992	0	7	0.158302416924496	0.861606242953934	AT1G64230:I004	4.71737975485986e-10	2.05178501287834e-06
1.23833671.23834692	No	-Inf	-0.36778031895361	1	1	0	0	4992	0	7	0.158302416924496	0.861606242953934	AT1G64230:E008	1.19076804678206e-09	4.65329802811367e-06
1.23833671.23834692	No	-Inf	-0.36778031895361	1	1	0	0	4992	0	7	0.158302416924496	0.861606242953934	AT1G64230:I008	2.17450617291901e-08	5.77088139066924e-05
1.23833671.23834692	No	-Inf	-0.36778031895361	1	1	0	0	4992	0	7	0.158302416924496	0.861606242953934	AT1G64230:E009	3.86036495668125e-08	9.9090505664294e-05
1.23833671.23834692	No	-Inf	-0.36778031895361	1	1	0	0	4992	0	7	0.158302416924496	0.861606242953934	AT1G64230:E010	7.72381811813397e-07	0.00122160375466596
1.23833861.23834692	Yes	9.45635441510829	0.036684727838148	0.741424465897915	1	820.666666666667	584.333333333333	4992	0.593968636911942	7	0.158302416924496	0.861606242953934	AT1G64230:I004	4.71737975485986e-10	2.05178501287834e-06
1.23833861.23834692	Yes	9.45635441510829	0.036684727838148	0.741424465897915	1	820.666666666667	584.333333333333	4992	0.593968636911942	7	0.158302416924496	0.861606242953934	AT1G64230:E008	1.19076804678206e-09	4.65329802811367e-06
1.23833861.23834692	Yes	9.45635441510829	0.036684727838148	0.741424465897915	1	820.666666666667	584.333333333333	4992	0.593968636911942	7	0.158302416924496	0.861606242953934	AT1G64230:I008	2.17450617291901e-08	5.77088139066924e-05
1.23833861.23834692	Yes	9.45635441510829	0.036684727838148	0.741424465897915	1	820.666666666667	584.333333333333	4992	0.593968636911942	7	0.158302416924496	0.861606242953934	AT1G64230:E009	3.86036495668125e-08	9.9090505664294e-05
1.23833861.23834692	Yes	9.45635441510829	0.036684727838148	0.741424465897915	1	820.666666666667	584.333333333333	4992	0.593968636911942	7	0.158302416924496	0.861606242953934	AT1G64230:E010	7.72381811813397e-07	0.00122160375466596
1.23833861.23834698	No	0	-3.11827827421417	0.0530399644529487	1	0	2	4992	0.0019614253023864	7	0.158302416924496	0.861606242953934	AT1G64230:I004	4.71737975485986e-10	2.05178501287834e-06
1.23833861.23834698	No	0	-3.11827827421417	0.0530399644529487	1	0	2	4992	0.0019614253023864	7	0.158302416924496	0.861606242953934	AT1G64230:E008	1.19076804678206e-09	4.65329802811367e-06
1.23833861.23834698	No	0	-3.11827827421417	0.0530399644529487	1	0	2	4992	0.0019614253023864	7	0.158302416924496	0.861606242953934	AT1G64230:I008	2.17450617291901e-08	5.77088139066924e-05
1.23833861.23834698	No	0	-3.11827827421417	0.0530399644529487	1	0	2	4992	0.0019614253023864	7	0.158302416924496	0.861606242953934	AT1G64230:E009	3.86036495668125e-08	9.9090505664294e-05
1.23833861.23834698	No	0	-3.11827827421417	0.0530399644529487	1	0	2	4992	0.0019614253023864	7	0.158302416924496	0.861606242953934	AT1G64230:E010	7.72381811813397e-07	0.00122160375466596
1.23833865.23834692	No	-Inf	-0.36778031895361	1	1	0	0	4992	0	7	0.158302416924496	0.861606242953934	AT1G64230:I004	4.71737975485986e-10	2.05178501287834e-06
1.23833865.23834692	No	-Inf	-0.36778031895361	1	1	0	0	4992	0	7	0.158302416924496	0.861606242953934	AT1G64230:E008	1.19076804678206e-09	4.65329802811367e-06
