	event	J3	logFC	log.mean	pvalue	FDR	dPIN	multiplicity	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23
AT3G22480:E003	Alt3ss	3.7968218.7969070	0.185775806357599	4.18322182405577	0.498914903884112	0.999998295538406	-0.0197858180709276	No	154	161.666666666667	0	0	19.6666666666667	16.6666666666667
AT4G22890:E004	Alt3ss*	4.12007355.12007791	0.277191238726857	3.34577483684173	0.498924402931712	0.999998295538406	-0.0314833454273075	No	33.6666666666667	105.333333333333	0	0	6	14.3333333333333
AT2G47510:E003	Alt3ss	2.19498488.19498602	-0.115139085472571	5.97727992349992	0.503928601320272	0.999998295538406	0.0326439392551613	No	223.666666666667	170.333333333333	0	0	66	60
AT3G13460:E011	Alt3ss*	3.4387908.4388193	0.16227222945551	4.39231742277876	0.505037164780863	0.999998295538406	-0.00538054144735234	No	0	0	625.333333333333	612.333333333333	23	19
AT5G19030:E004	Alt3ss	5.6357584.6357771	-0.275419579623167	2.87446911791614	0.505569366079283	0.999998295538406	0.0292047853624209	No	0	0	52	56.6666666666667	6	8.66666666666667
AT1G80270:E004	Alt5ss	1.30181053.30181232	-0.160471461733202	4.73696559416621	0.507695881332911	0.999998295538406	0.0621418867032902	No	0	0	47.3333333333333	50	22.3333333333333	31
AT3G02060:E015	Alt3ss	3.358465.358561	0.128924649531383	5.33985000288462	0.508600257538029	0.999998295538406	-0.0597765673632725	No	36.3333333333333	67.3333333333333	0	0	33	48
AT3G10260:E007	Alt5ss*	3.3172512.3172812	0.146172751066542	5.15650448567999	0.508868789363454	0.999998295538406	-0.0274110691092372	No	179.666666666667	151.666666666667	0	0	42	29.3333333333333
AT1G05380:E002	Alt5ss	1.1577127.1577222	0.272733398602666	2.62449086490779	0.511763434372419	0.999998295538406	-0.0379862700228832	No	0	0	26.3333333333333	46.6666666666667	5.33333333333333	7
AT2G04350:E003	Alt5ss	2.1515930.1516075	0.159074659521528	4.55458885167764	0.512348251705474	0.999998295538406	-0.0446821900566394	No	0	0	50.6666666666667	55	25	22
AT4G02920:E003	Alt3ss	4.1292905.1293230	-0.059010347857603	8.63602035036062	0.512400825072261	0.999998295538406	0.0310378838989763	No	392.666666666667	368.666666666667	0	0	385.666666666667	410
AT2G48100:E005	Alt3ss	2.19670690.19671183	-0.321474422358916	1.87446911791614	0.513700872321239	0.999998295538406	0.0234276271021678	No	39.6666666666667	49.3333333333333	0	0	2.66666666666667	4.66666666666667
AT5G20250:E003	Alt3ss*	5.6833895.6834005	0.0960602663768082	7.30833903013941	0.514029639894492	0.999998295538406	-0.0303272485090667	No	300.333333333333	362	0	0	154.666666666667	162.333333333333
AT2G39690:E010	Alt3ss	2.16542683.16542765	0.241789400759984	3.32192809488736	0.516719322999902	0.999998295538406	-0.127840909090909	No	4.33333333333333	15.6666666666667	0	0	6.33333333333333	13.6666666666667
AT1G31170:E004	Alt5ss	1.11133840.11133927	0.29131259492492	2.27301849440642	0.517247075594611	0.999998295538406	-0.00942090696189057	No	0	0	98.3333333333333	157.333333333333	4.33333333333333	5.33333333333333
AT5G63190:E003	Alt5ss	5.25345802.25346145	0.0972030388199219	6.12239663135973	0.519070283443766	0.999998295538406	-0.0797599761959864	No	0	0	8	19.6666666666667	59.6666666666667	79.6666666666667
AT5G15020:E024	Alt3ss	5.4865571.4865717	-0.116760489234908	5.36340473086352	0.51930530643505	0.999998295538406	0.0525030525030524	No	0	0	55.3333333333333	58.3333333333333	35.6666666666667	46.6666666666667
AT5G18630:E004	Alt5ss	5.6203034.6203416	-0.113691996961188	5.29155444584384	0.519368019777115	0.999998295538406	0.0487779603558793	No	0	0	48.3333333333333	46.6666666666667	36	42.3333333333333
AT5G08130:E015	Alt3ss*	5.2609391.2609535	0.115334865469411	5.21593739919915	0.520273118732713	0.999998295538406	-0.0906675170068027	No	0	0	6	11.3333333333333	36.6666666666667	37.6666666666667
AT2G39730:E003	Alt5ss*	2.16571066.16571191	-0.0440085520806766	13.9862864860596	0.520715556322827	0.999998295538406	0.0259725575178105	No	12276	10893.3333333333	0	0	16331	16127
AT2G37450:E005	Alt3ss	2.15723804.15724670	0.144930033167501	4.86624861111117	0.521140000524221	0.999998295538406	-0.0773540638022202	No	0	0	24.6666666666667	29.6666666666667	31	27.3333333333333
AT1G67900:E003	Alt5ss	1.25464987.25467619	-0.0941176388673668	6.08746284125034	0.521569570965378	0.999998295538406	0.0654370120924537	No	0	0	33.6666666666667	32.6666666666667	59	77
AT1G43170:E008	Alt3ss*	1.16266790.16267477;1.16266790.16266988;1.16266790.16266985	0.0866705042036208	6.64625867999003	0.521699981267233	0.999998295538406	-0.0712617554858934	Yes	17.6666666666667	21.6666666666667	0	0	115.666666666667	84.6666666666667
AT5G02840:E009	Alt3ss	5.650920.651184	-0.196465752705764	3.77258950389693	0.522944187392758	0.999998295538406	0.0233651571881374	No	82	108.666666666667	0	0	10.3333333333333	17
AT1G58025:E008	Alt3ss	1.21459428.21460034	0.163086211317651	4.36923380966572	0.527074724468078	0.999998295538406	-0.0786661970177293	No	0	0	16.6666666666667	31.6666666666667	17.3333333333333	24
AT3G54350:E009	Alt3ss	3.20126036.20126380	-0.22758166425132	3.52356195605701	0.528000861908575	0.999998295538406	0.0230418806000201	No	0	0	78.3333333333333	87	9.66666666666667	13.3333333333333
AT1G55310:E007	Alt3ss	1.20632055.20632151	0.103533442106063	5.89077093024524	0.529004900566328	0.999998295538406	-0.0655825791855204	No	22.3333333333333	39.3333333333333	0	0	51.3333333333333	67.3333333333333
AT2G20180:E009	Alt3ss	2.8706315.8706441	0.238653886748525	3.36923380966572	0.53057058520124	0.999998295538406	-0.0313821938022627	No	0	0	59.3333333333333	54.6666666666667	12	8.66666666666667
AT4G18020:E015	Alt5ss	4.10006775.10007398	0.185910627692095	4.10153802646206	0.532969089326381	0.999998295538406	-0.0838158452196017	No	17	29.6666666666667	0	0	15.3333333333333	19
AT4G32850:E018	Alt5ss*	4.15854211.15854318	-0.147384670567854	4.8988532765431	0.533294222669267	0.999998295538406	0.0633576642335767	No	0	0	37.3333333333333	52.6666666666667	21	38.6666666666667
AT1G24300:E005	Alt3ss	1.8617437.8617617	0.202073725826335	3.68182403997375	0.533471954890509	0.999998295538406	-0.0491049830672473	No	0	0	38	41.3333333333333	14	11.6666666666667
AT1G60640:E007	Alt3ss*	1.22338074.22338467	0.337836920687844	1.50250034052918	0.53350219625072	0.999998295538406	-0.0128675703858185	No	0	0	55.6666666666667	88.3333333333333	2.66666666666667	3
AT2G32970:E008	Alt3ss	2.13994221.13994312	0.217482262386786	3	0.533787392646696	0.999998295538406	-0.0395781637717122	No	0	0	42.6666666666667	45	9	7
AT5G27970:E021	Alt3ss	5.10009141.10009234	-0.179121055840461	3.77258950389693	0.534880386915232	0.999998295538406	0.0393864013266999	No	48.3333333333333	51.3333333333333	0	0	11.6666666666667	15.6666666666667
AT1G15350:E006	Alt3ss	1.5279189.5279482	0.175767696454796	4.04439411935845	0.53560817128306	0.999998295538406	-0.0731846769582618	No	0	0	33.3333333333333	24	21.6666666666667	11.3333333333333
AT3G07200:E003	Alt3ss	3.2290930.2291326	-0.203715830949493	3.8073549220576	0.536675774129119	0.999998295538406	0.0536029529770502	No	34.3333333333333	44.3333333333333	0	0	10.3333333333333	17.6666666666667
AT4G10970:E016	Alt5ss	4.6721885.6722138	-0.166390176151641	4.29768054864069	0.538020381762565	0.999998295538406	0.0457486695694242	No	37.3333333333333	45.6666666666667	0	0	15.6666666666667	23.6666666666667
AT1G06700:E009	Alt5ss	1.2054596.2055143	-0.0658685283581093	7.20945336562895	0.538519620724582	0.999998295538406	0.0478371501272264	No	70	62.3333333333333	0	0	140	156
AT1G31830:E002	Alt3ss	1.11420356.11420684	0.14442333027189	4.53397857200235	0.540910754588476	0.999998295538406	-0.0680672268907564	No	0	0	24	33	22.6666666666667	23.6666666666667
AT2G27170:E028	Alt5ss	2.11617091.11617306	-0.0905423332665105	6.06249592573376	0.541439823396554	0.999998295538406	0.0769310662037449	No	21.6666666666667	18.3333333333333	0	0	58	75.6666666666667
AT1G79000:E020	Alt3ss	1.29724121.29724352	-0.0983870136977227	5.74595437739346	0.541819882659582	0.999998295538406	0.0389014181136097	No	0	0	64.3333333333333	77	44.6666666666667	62.6666666666667
AT2G22670:E010	Alt3ss	2.9638336.9638422	-0.136041039840043	4.8073549220576	0.542815047798893	0.999998295538406	0.00527231631766545	No	500	806.333333333333	0	0	19.6666666666667	36.3333333333333
AT1G02090:E005	Alt3ss*	1.387655.388268	-0.17947630153423	4.4262647547021	0.543037177792936	0.999998295538406	0.037830354895545	No	0	0	76.3333333333333	68.6666666666667	20.3333333333333	22.6666666666667
AT3G05640:E007	Alt5ss	3.1642265.1642890	0.161823480015821	4.63420601974101	0.54306461049319	0.999998295538406	-0.101604278074866	No	5	24.6666666666667	0	0	12	37.6666666666667
AT5G16820:E004	Alt3ss	5.5532499.5532589	0.212362312044352	3.41503749927884	0.543255163276117	0.999998295538406	-0.0726279317697228	No	13.3333333333333	25	0	0	9	12.3333333333333
AT1G10657:E003	Alt3ss	1.3530927.3531265	0.0661663028128991	7.1258439329782	0.544213930058519	0.999998295538406	-0.0642126453309231	No	4	12	0	0	156.666666666667	122.666666666667
AT5G06440:E013	Alt3ss	5.1966364.1966475	0.0948205563183677	5.71881824745595	0.545373340171318	0.999998295538406	-0.0809871703492516	No	0	0	6	11	55	50.3333333333333
AT5G11630:E004	Alt5ss	5.3740877.3741504	-0.132083578494386	4.85798099512757	0.546071355508047	0.999998295538406	0.0575060532687651	No	0	0	46.6666666666667	30	32	26
AT2G31170:E008	Alt3ss	2.13285171.13285273	0.0672045528400833	7.11200502551313	0.546698672637922	0.999998295538406	-0.0585648946403616	No	0	0	13.3333333333333	23	141	135.666666666667
AT3G07300:E007	Alt5ss	3.2326220.2326725	0.0965163375536378	5.6724253419715	0.549067723083872	0.999998295538406	-0.0776413034901765	No	11.3333333333333	16.6666666666667	0	0	53	49
AT4G16695:E005	Alt5ss	4.9394569.9395233;4.9394569.9395061	0.0800577985271982	6.32493058304889	0.549293143316257	0.999998295538406	-0.0455082742316785	Yes	0	0	43.3333333333333	57.3333333333333	76.6666666666667	83.6666666666667
AT1G72740:E003	Alt5ss	1.27380901.27381165	-0.135756563296667	4.73696559416621	0.549793239510149	0.999998295538406	0.0792592592592593	No	15.3333333333333	17.3333333333333	0	0	20.6666666666667	32.6666666666667
AT4G16420:E008	Alt3ss	4.9264296.9264389	0.133602720872972	4.66296501272243	0.552151472631846	0.999998295538406	-0.0501219512195121	No	0	0	30.3333333333333	40.3333333333333	24.3333333333333	26.3333333333333
AT1G43850:E003	Alt5ss	1.16617231.16617612	-0.113355655652686	5.38082178394093	0.553400340173443	0.999998295538406	0.0835663249456353	No	0	0	30	18.6666666666667	44	39.3333333333333
AT4G16380:E003	Alt3ss	4.9255188.9255297	0.0701818813912141	7.2447602343649	0.555106180040803	0.999998295538406	-0.0659785547520881	No	18	33.6666666666667	0	0	145.666666666667	157.666666666667
AT5G63440:E002	Alt3ss	5.25406474.25407029	-0.228600893866222	2.70043971814109	0.555156422538197	0.999998295538406	0.0228863290589003	No	65.6666666666667	64.3333333333333	0	0	5.66666666666667	7.33333333333333
AT1G14440:E003	Alt3ss	1.4940093.4940601	-0.158096551701854	4.44846050081629	0.555433238844739	0.999998295538406	0.0581073338426279	No	0	0	22.3333333333333	33.6666666666667	15	28.6666666666667
AT3G02180:E005	Alt3ss	3.405258.405364	0.204849383426545	3.36923380966572	0.556023907450186	0.999998295538406	-0.00522991768379222	No	336.666666666667	441	0	0	10	10.6666666666667
AT5G53340:E003	Alt3ss	5.21641064.21641176	0.161253968892241	4.32192809488736	0.556034162553127	0.999998295538406	-0.0446254525201893	No	0	0	43.3333333333333	55.6666666666667	19.6666666666667	20.3333333333333
AT3G54350:E011	Alt3ss	3.20126442.20126556	-0.119491347899519	4.77258950389693	0.556712652694949	0.999998295538406	0.0377797454728545	No	0	0	49.6666666666667	56.3333333333333	23.3333333333333	31.3333333333333
AT1G31550:E003	Alt5ss	1.11295912.11296000	-0.164378467813073	4.02974734339405	0.557240226127673	0.999998295538406	0.104452054794521	No	11.6666666666667	12	0	0	12.6666666666667	20
AT3G24170:E017	Alt5ss	3.8734142.8734318	0.0697669785013505	6.99057674611337	0.558370576953351	0.999998295538406	-0.0648644459656691	No	12	12	0	0	173.666666666667	80.6666666666667
AT2G47410:E005	Alt5ss	2.19449826.19450267	-0.246668187307725	3	0.558451969209948	0.999998295538406	0.0707836764174792	No	0	0	18.6666666666667	28	5	11
AT4G29170:E003	Alt3ss	4.14382987.14383552	0.191748810701492	3.89077093024524	0.559312430019261	0.999998295538406	-0.118421052631579	No	5.66666666666667	11.6666666666667	0	0	13.3333333333333	16.3333333333333
AT1G15280:E005	Alt3ss	1.5253387.5253549	0.173939415922282	3.90689059560852	0.559418841290247	0.999998295538406	-0.0798212005108557	No	14.3333333333333	20.6666666666667	0	0	14.6666666666667	15.3333333333333
AT3G23640:E003	Alt3ss	3.8501989.8502327	0.139664760285001	4.66296501272243	0.56112506339504	0.999998295538406	-0.0383800921217922	No	55	92.3333333333333	0	0	21.3333333333333	29.3333333333333
AT2G43180:E006	Alt3ss	2.17954228.17954313	0.194434348043702	3.52356195605701	0.56241960925354	0.999998295538406	-0.0344124474559256	No	0	0	42.3333333333333	54.3333333333333	11.3333333333333	11.6666666666667
AT3G10770:E003	Alt5ss	3.3372812.3372925	-0.187844906884283	3.41503749927884	0.562564950199536	0.999998295538406	0.0101510283698115	No	154.666666666667	177	0	0	9	12.3333333333333
AT3G46980:E003	Alt3ss	3.17307298.17307416	-0.121068106397233	5.00749453654692	0.56263640071398	0.999998295538406	0.0855101153976148	No	0	0	17.3333333333333	14.3333333333333	29	35.3333333333333
AT3G02860:E005	Alt3ss	3.626278.626475	-0.12853377972618	4.74595437739346	0.56343324987654	0.999998295538406	0.0632309941520468	No	0	0	24.6666666666667	20.3333333333333	26	27.6666666666667
AT5G19330:E023	Alt3ss	5.6512363.6512449	-0.0716367709326935	6.82866542830302	0.563521413289347	0.999998295538406	0.0549027915077908	No	0	0	42.3333333333333	38	103.666666666667	123.666666666667
AT4G35450:E005	Alt5ss*	4.16839702.16839845	0.0490927325970353	8.7632123668144	0.565203864018036	0.999998295538406	-0.0301518898081435	No	0	0	182.666666666667	182	466.666666666667	402.333333333333
AT5G06600:E033	Alt3ss	5.2027502.2027805	-0.0809182593216296	6.25424128737579	0.567299159758803	0.999998295538406	0.0145187797259499	No	0	0	294.333333333333	281.666666666667	74.6666666666667	78
AT3G54500:E011	Alt3ss	3.20177690.20177935	0.062466842007586	6.96770659679312	0.56753501648861	0.999998295538406	-0.0528409090909091	No	0	0	11.3333333333333	23	113.333333333333	137
AT4G33630:E013	Alt3ss	4.16159197.16159274	-0.149478662110965	4.7279204545632	0.568661101072358	0.999998295538406	0.0284775601289363	No	124.333333333333	153	0	0	21	32
AT5G61310:E006	Alt5ss*	5.24653752.24654796;5.24653761.24654796	-0.131593372153805	4.99246632731459	0.569867645493572	0.999998295538406	0.0694352647426011	Yes	27	19.6666666666667	0	0	32.3333333333333	31.3333333333333
AT4G10100:E003	Alt5ss*	4.6308816.6309085	-0.0880344873367669	5.8621207254885	0.571366222979294	0.999998295538406	0.0416666666666667	No	0	0	60	47.6666666666667	60	56.3333333333333
AT5G17010:E022	Alt3ss	5.5591408.5592282	0.265642114360524	1.93859945533586	0.572332803407567	0.999998295538406	-0.0201961398952129	No	0	0	49.6666666666667	42.6666666666667	4.66666666666667	3
AT1G26850:E008	Alt5ss	1.9303439.9303909	0.0588595662955829	7.5352753766208	0.573509668967437	0.999998295538406	-0.0273255818066193	No	204	217.666666666667	0	0	189.666666666667	181.333333333333
AT5G20140:E003	Alt3ss	5.6799091.6799280	-0.0628574360565324	7.41503749927884	0.574392965818556	0.999998295538406	0.0566333129126676	No	0	0	16.6666666666667	4.66666666666667	180	161.333333333333
AT5G10490:E015	Alt3ss	5.3303842.3304643	-0.357598002709679	0.874469117916141	0.57479941241156	0.999998295538406	0.00865753821632975	No	0	0	84.3333333333333	69.3333333333333	1.66666666666667	2
AT2G45070:E004	Alt3ss*	2.18587471.18588192	-0.115930106583614	5.1963972128035	0.57621849173966	0.999998295538406	0.00464526330857329	No	0	0	956	650.666666666667	41.6666666666667	31.6666666666667
AT5G43990:E006	Alt5ss	5.17698020.17698444	-0.275486756027957	1.87446911791614	0.57628099479002	0.999998295538406	0.0637958532695375	No	0	0	12	14.3333333333333	2.66666666666667	4.66666666666667
AT3G11930:E003	Alt3ss*	3.3776659.3776916;3.3776659.3776913	0.0522348386108309	8.19064778003838	0.579285675920572	0.999998295538406	-0.0424993133174164	Yes	24.3333333333333	40.3333333333333	0	0	289	295.333333333333
AT5G47080:E006	Alt3ss	5.19125610.19125770	-0.195030800726281	3.11547721741994	0.579535092778096	0.999998295538406	0.0236303468562324	No	0	0	60.3333333333333	57	8	9.33333333333333
AT1G63980:E006	Alt3ss	1.23741401.23741498	-0.218735265887625	2.50250034052918	0.580689104698859	0.999998295538406	0.00511970318867672	No	200.666666666667	290	0	0	4	7.33333333333333
AT3G18380:E007	Alt5ss	3.6312081.6312256	-0.258137344220682	2.16992500144231	0.581861658856265	0.999998295538406	0.0240442829960215	No	37.3333333333333	41.6666666666667	0	0	3.66666666666667	5.33333333333333
AT4G01330:E008	Alt3ss	4.552656.552734	-0.0827569055844534	6.37213954084113	0.583278665444705	0.999998295538406	0.0525124122265055	No	37	47.3333333333333	0	0	63.3333333333333	102.333333333333
AT1G12900:E009	Alt3ss	1.4394129.4394242	0.0656778124999348	6.71195370615813	0.583439687475533	0.999998295538406	-0.000849520840336293	No	0	0	9531.66666666667	6548.33333333333	127.666666666667	82
AT5G12840:E008	Alt3ss	5.4052328.4052685	0.141326295277862	4.22239242133645	0.584956740216593	0.999998295538406	-0.053501180173092	No	0	0	24	34.6666666666667	17.3333333333333	20
AT4G05320:E009	Alt5ss*	4.2718773.2719002	-0.0500185484846814	9.15017038341879	0.58545923601401	0.999998295538406	0.0355191690656752	No	0	0	243.333333333333	216.333333333333	552.333333333333	584
AT3G08690:E002	Alt5ss	3.2641225.2641468	0.0919322707182602	5.41503749927884	0.586636790401796	0.999998295538406	-0.083239263803681	No	0	0	2.66666666666667	8	39	46.3333333333333
AT3G52050:E003	Alt5ss*	3.19305034.19305212	0.161653742631524	3.95419631038688	0.587813705139167	0.999998295538406	-0.109387590652699	No	0	0	7	9	17.3333333333333	13.6666666666667
AT3G06700:E004	Alt3ss*	3.2117800.2117905	-0.152149359842515	4.26052755022322	0.587909451275454	0.999998295538406	0.000716597427579901	No	0	0	3623.66666666667	2936	20	18.3333333333333
AT2G31350:E003	Alt3ss	2.13368504.13368777	0.211068936130918	2.87446911791614	0.588376499285292	0.999998295538406	-0.0205105633802818	No	62	47.6666666666667	0	0	9	5.66666666666667
AT2G29650:E010	Alt5ss	2.12675568.12675699	-0.137283469102011	4.32192809488736	0.590158771244497	0.999998295538406	0.00761243733022821	No	326.666666666667	345.666666666667	0	0	18	22
AT1G31500:E014	Alt3ss*	1.11276166.11276479	-0.111356499175685	5.29768054864069	0.592275998437361	0.999998295538406	0.084000538249344	No	0	0	20	16.3333333333333	35.6666666666667	43
AT1G58025:E014	Alt5ss	1.21461821.21462116	-0.0989429272928337	5.29155444584384	0.595612308574864	0.999998295538406	0.0795969379784409	No	15.3333333333333	13.3333333333333	0	0	34	44.3333333333333
AT5G03440:E006	Alt3ss	5.857902.858295	0.134995810228265	4.49185309632967	0.595901062357339	0.999998295538406	-0.0632639419404125	No	0	0	19	35.6666666666667	18.3333333333333	26.6666666666667
AT1G60430:E006	Alt3ss	1.22265745.22265832	-0.145569761679861	4.04439411935845	0.597909767588169	0.999998295538406	0.069490895577852	No	0	0	17.3333333333333	19.3333333333333	13.3333333333333	19.6666666666667
AT5G40500:E002	Alt5ss	5.16228022.16228120	0.0665574975923047	6.55202861135907	0.602797162645266	0.999998295538406	-0.0511800203826908	No	0	0	37.6666666666667	55	87	100.666666666667
AT2G04270:E007	Alt3ss*	2.1475429.1475605	-0.220787823820965	2.66296501272243	0.605439934837806	0.999998295538406	0.0191599115696389	No	73.3333333333333	77	0	0	5.33333333333333	7.33333333333333
AT5G45940:E002	Alt3ss	5.18629866.18629961	-0.168982384814193	3.50250034052918	0.606189220445313	0.999998295538406	0.0539852304558187	No	0	0	19	35	6.66666666666667	16
AT5G05780:E006	Alt5ss	5.1736976.1737079	-0.21389308141411	2.77258950389693	0.607255487142974	0.999998295538406	0.00458926761507494	No	0	0	338.333333333333	312	6.33333333333333	7.33333333333333
AT5G11380:E009	Alt3ss	5.3632653.3632738	-0.112406197393138	4.78135971352466	0.612565686606381	0.999998295538406	0.0978571428571428	No	10	5.66666666666667	0	0	27.3333333333333	27.6666666666667
AT1G03630:E004	Alt3ss	1.907947.908039	-0.101831048544643	4.93073733756289	0.612677260400851	0.999998295538406	0.00227903877659974	No	1225.33333333333	1280.33333333333	0	0	28.3333333333333	32.6666666666667
AT5G56500:E002	Alt5ss	5.22873871.22874045	-0.0739799858353454	6.39231742277876	0.612804827122496	0.999998295538406	0.0679176938169744	No	0	0	13.3333333333333	6.66666666666667	82	86
AT5G08450:E013	Alt3ss*	5.2732602.2732741;5.2732605.2732741	0.0869605203717238	5.70043971814109	0.612908289263442	0.999998295538406	-0.0385469193337352	Yes	0	0	34.6666666666667	35.3333333333333	55.6666666666667	48.3333333333333
AT5G64520:E004	Alt3ss	5.25788716.25788814	-0.165709854132073	3.8073549220576	0.613452480824366	0.999998295538406	0.133937914196024	No	4.66666666666667	3.33333333333333	0	0	11	17
AT4G01590:E004	Alt3ss	4.689093.689185	0.0894110573195768	5.39231742277876	0.615733432692629	0.999998295538406	-0.0260769301076403	No	0	0	130.333333333333	141.333333333333	43.3333333333333	40.6666666666667
AT2G41540:E006	Alt3ss*	2.17326606.17326796	0.160785422665853	3.92283213947754	0.617013556277086	0.999998295538406	-0.0485490455698996	No	22.6666666666667	39.3333333333333	0	0	12.6666666666667	17.6666666666667
AT1G31300:E003	Alt5ss	1.11193838.11194238	0.122737817907705	4.83289001416474	0.617091673073232	0.999998295538406	-0.07127810708862	No	0	0	16.6666666666667	21.6666666666667	29	28
AT4G17570:E008	Alt5ss	4.9785903.9785996	0.0861060051407829	5.50250034052918	0.618844003557487	0.999998295538406	-0.0614973262032086	No	11.6666666666667	16.6666666666667	0	0	45	45.6666666666667
AT2G42210:E006	Alt3ss*	2.17590271.17590631	-0.182677314795182	3.39231742277876	0.619167684805829	0.999998295538406	0.0442105263157895	No	38	22.6666666666667	0	0	12	9
AT2G43160:E005	Alt3ss*	2.17948270.17948827	-0.0630314811654192	6.4318457869654	0.619683454079778	0.999998295538406	0.0607017543859649	No	11.3333333333333	4.66666666666667	0	0	88.6666666666667	84
AT2G02560:E003	Alt3ss	2.690380.690469	-0.070075433264547	6.34872815423108	0.619899008717767	0.999998295538406	0.0340602582496413	No	59	56.3333333333333	0	0	77.6666666666667	85.3333333333333
AT1G53800:E005	Alt5ss	1.20081900.20082168	-0.075122378335104	5.9028775331019	0.620187904944306	0.999998295538406	0.0238984674329502	No	0	0	104.666666666667	109.666666666667	55.3333333333333	64.3333333333333
AT2G33620:E004	Alt5ss*	2.14234049.14234739;2.14234374.14234739	0.0855778243586551	5.82866542830302	0.620618605664445	0.999998295538406	-0.0639640733098677	Yes	0	0	4.66666666666667	20	31	82.6666666666667
AT1G49950:E009	Alt5ss*	1.18496750.18497129	0.0685894611741471	6.30682120249715	0.623553916171028	0.999998295538406	-0.0579609618380062	No	12.3333333333333	21.6666666666667	0	0	73	85.3333333333333
AT2G01690:E016	Alt3ss	2.312449.312533	-0.0766726098213013	5.7987417917529	0.624098414094152	0.999998295538406	0.0676201372997712	No	0	0	8.66666666666667	4.66666666666667	52.6666666666667	58.6666666666667
AT5G57300:E010	Alt3ss	5.23210654.23211013	-0.158979911677999	3.85798099512757	0.624274655333433	0.999998295538406	0.0422222222222222	No	0	0	45.3333333333333	35.6666666666667	14.6666666666667	14.3333333333333
AT1G47270:E004	Alt3ss	1.17327086.17327161	-0.12558366476652	4.24792751344359	0.625869651288227	0.999998295538406	0.0865510900971894	No	10.6666666666667	9.66666666666667	0	0	16.3333333333333	21.6666666666667
AT4G16710:E003	Alt3ss	4.9398722.9398788	-0.182700935227929	3.16992500144231	0.625876783848308	0.999998295538406	0.101640656262505	No	8.66666666666667	6.66666666666667	0	0	8.33333333333333	9.66666666666667
AT3G63400:E002	Alt3ss	3.23412168.23412447	0.0715380698461469	5.96578428466209	0.628816492446322	0.999998295538406	-0.0498580755038319	No	24.3333333333333	27.6666666666667	0	0	66	59
AT2G42120:E014	Alt3ss	2.17565777.17565909	-0.0952558717349259	4.96193195916648	0.629700298309027	0.999998295538406	0.0719885958660014	No	0	0	10	6.66666666666667	30.6666666666667	31.6666666666667
AT2G28760:E010	Alt5ss	2.12338644.12338770	0.189024663647624	2.90689059560852	0.632713451483976	0.999998295538406	-0.108093126385809	No	5.66666666666667	7.66666666666667	0	0	8	7
AT1G05170:E011	Alt3ss	1.1493392.1493495	0.225536960938053	2.41503749927884	0.633277833398002	0.999998295538406	-0.0446859903381642	No	0	0	11.6666666666667	29	3.66666666666667	7
AT1G54217:E005	Alt3ss	1.20244821.20244996	-0.0973543691664923	5.01495034146597	0.633477485703151	0.999998295538406	0.0799411115200589	No	0	0	10.3333333333333	4.33333333333333	37.3333333333333	27.3333333333333
AT1G10865:E003	Alt3ss	1.3614826.3615037	0.189364348544773	2.54432051622381	0.634038221744804	0.999998295538406	-0.0125747085626369	No	0	0	79.6666666666667	82	6.33333333333333	5.33333333333333
AT3G01710:E005	Alt3ss	3.260537.260629	-0.131885426070417	3.98489310760979	0.635921231010047	0.999998295538406	0.0421148674606224	No	0	0	31.6666666666667	33	14	17.6666666666667
AT3G56720:E009	Alt3ss	3.21012920.21013118	0.061960644198539	6.72109918870719	0.635969168302059	0.999998295538406	-0.0553145821222555	No	12	23.3333333333333	0	0	95	116
AT2G23760:E006	Alt5ss	2.10112778.10112996	0.0717836572566668	5.97727992349992	0.636280404665151	0.999998295538406	-0.0692934782608696	No	6	11.6666666666667	0	0	63	63
AT4G06701:E007	Alt3ss	4.3939920.3940248	-0.168718806956649	2.87446911791614	0.636298846936128	0.999998295538406	0.078125	No	0	0	6.33333333333333	11	4.33333333333333	10.3333333333333
AT5G05670:E007	Alt5ss	5.1697576.1698067	0.0704848611373254	6.08746284125034	0.639615591042914	0.999998295538406	-0.0599094567404426	No	23	29	0	0	70.3333333333333	65.6666666666667
AT2G05520:E005	Alt3ss*	2.2026649.2026734	0.156168156979172	3.39231742277876	0.642753010712669	0.999998295538406	-0.00391830947603822	No	525.666666666667	335	0	0	13.6666666666667	7.33333333333333
AT5G47455:E007	Alt3ss	5.19251196.19252204;5.19251704.19252204	-0.08499690505489	5.07324898203064	0.642829692440216	0.999998295538406	0.0144946527028799	Yes	40.3333333333333	41.3333333333333	32.6666666666667	28.3333333333333	33.3333333333333	34
AT4G24350:E003	Alt3ss	4.12610075.12610371	-0.0604693009683963	6.99435343685886	0.643393585959762	0.999998295538406	0.0574147445875195	No	13.3333333333333	7	0	0	114	141
AT4G34430:E006	Alt3ss	4.16463542.16463658	0.162474026566624	3.08746284125034	0.643722141276894	0.999998295538406	-0.0219582714698757	No	54.6666666666667	59	0	0	9	8
AT5G65430:E003	Alt3ss*	5.26148560.26148687	-0.0630014949339337	6.23202112253423	0.643904855849755	0.999998295538406	0.00759689731173596	No	0	0	586	497.333333333333	78.6666666666667	71.6666666666667
