	event	J3	logFC	log.mean	pvalue	FDR	dPIN	multiplicity	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23
AT1G80380:E009	ES	1.30218233.30218928	0.227346425234449	4.11547721741994	0.377019466303083	1	-0.00601273165662863	No	754.666666666667	728	693.666666666667	648.666666666667	20	14.6666666666667
AT1G80380:E006	ES	1.30218233.30218928	0.225622192094475	4.11547721741994	0.380606955418235	1	-0.00671110778218864	No	589	541	687.666666666667	669	20	14.6666666666667
AT3G30390:E006	ES	3.11978842.11979358	0.091720324243262	7.55330929945107	0.385957580392084	1	-0.0424846190713734	No	41.3333333333333	60	0	0	191.333333333333	184.333333333333
AT3G28080:E008	ES	3.10453624.10454696	-0.406236673761335	2.32192809488736	0.388117022548572	1	0.0712886799843322	No	14.3333333333333	16	25	32.3333333333333	3.33333333333333	6.66666666666667
AT3G61440:E005	ES	3.22736288.22736520	0.253663539280803	3.73696559416621	0.397202423579557	1	-0.00377123888649178	No	1213	712.666666666667	1233	692	18.6666666666667	8
AT4G25315:E004	ES	4.12952221.12952750	0.167608835005819	5.00749453654692	0.398359828678164	1	-0.0701634016430442	No	0	0	13.6666666666667	15.6666666666667	37.3333333333333	27
AT4G37680:E003	ES	4.17700885.17701224	-0.395792886317599	2.77258950389693	0.399458662984704	1	0.0358791883763291	No	56	88	50.6666666666667	75.6666666666667	4	9.66666666666667
AT1G69740:E003	ES	1.26231936.26232193	0.0720575072762655	8.94739342456769	0.406413935003945	1	-0.0362833706461423	No	16.6666666666667	28.6666666666667	79.3333333333333	108.333333333333	501.666666666667	485.666666666667
AT3G13440:E002	-	3.4378074.4378588	-0.227190244765287	3.89077093024524	0.411067482474503	1	0.0839795818199666	No	17.6666666666667	22	16.6666666666667	21.3333333333333	10.6666666666667	19
AT5G48335:E003	-	5.19588259.19589127	-0.434090841054669	1.87446911791614	0.41335505525921	1	0.00882718312711039	No	201.333333333333	192	151.666666666667	138.666666666667	3	4.33333333333333
AT4G19830:E003	-	4.10773169.10773613	-0.637474961035236	0.222392421336448	0.415746832161373	1	0.00849420849420857	No	108	67	100	78.3333333333333	1	1.33333333333333
AT1G80380:E010	ES*	1.30218233.30218928	0.206277429272605	4.11547721741994	0.422274077319107	1	-0.0112561689801319	No	693.666666666667	648.666666666667	0	0	20	14.6666666666667
AT3G49680:E004	-	3.18423051.18423963	-0.357601323099098	3.02974734339405	0.423803468297207	1	0.00791849618885909	No	323	462.666666666667	383.666666666667	551	5	11.3333333333333
AT5G65740:E010	ES*	5.26302904.26303333	0.345723075592955	2.32192809488736	0.428681181962355	1	-0.0838048090523338	No	12	12.3333333333333	13.3333333333333	13.3333333333333	6	4
AT5G65740:E012	ES*	5.26302904.26303333	0.345321883385727	2.32192809488736	0.429200049926197	1	-0.0915506389471676	No	13.3333333333333	13.3333333333333	10.3333333333333	11.3333333333333	6	4
AT2G22980:E012	-	2.9781237.9782629	-0.324802414694631	3.36923380966572	0.433432744610528	1	0.0385039174406991	No	36	103.333333333333	46.3333333333333	125.666666666667	4	16.6666666666667
AT4G33080:E012	ES	4.15963815.15964211	0.349282653130057	2.36923380966572	0.443572229409773	1	-0.0183544529999723	No	62.3333333333333	88.6666666666667	67.3333333333333	101	5	5.33333333333333
AT3G25840:E016	ES	3.9456751.9457090	0.131790346898686	5.68650052718322	0.451549410775953	1	-0.0617860851505711	No	7.33333333333333	15.6666666666667	3.66666666666667	9	44	59
AT4G20440:E007	-	4.11022359.11022839	0.293600072684761	2.73696559416621	0.456676091716645	1	-0.109401709401709	No	0	0	9.66666666666667	18.3333333333333	6	7.33333333333333
AT1G76280:E009	ES	1.28620160.28620706	-0.4375839781191	1.22239242133645	0.461033716569065	1	0.0456758862485392	No	22.6666666666667	26.3333333333333	19.3333333333333	18	1.66666666666667	3
AT1G68580:E002	ES	1.25753118.25753544	-0.094556181722961	6.52356195605701	0.466269145912744	1	0.0410265477784233	No	16.6666666666667	9.66666666666667	12.6666666666667	12.6666666666667	87	97
AT3G15070:E007	ES	3.5072365.5073254	0.298625389836152	2.32192809488736	0.468546494928464	1	-0.0435159333782613	No	27.3333333333333	28	24.6666666666667	36.3333333333333	5.33333333333333	4.66666666666667
AT4G04223:E003	ES	4.2036817.2037601	0.162713814186645	4.26052755022322	0.469007187667546	1	-0.0709501145778248	No	18.3333333333333	17.6666666666667	17	13.6666666666667	23	15.3333333333333
AT5G48545:E005	-	5.19677034.19677694	-0.349816961630076	1.73696559416621	0.478627782413534	1	0.0181657423036733	No	62.3333333333333	62.3333333333333	58	61.6666666666667	2.66666666666667	4
AT2G44710:E002	-	2.18433181.18434827	-0.246382543488748	3.39231742277876	0.489068047840479	1	0.0634665037896666	No	19	18	23.3333333333333	24.3333333333333	9	12
AT4G29060:E005	ES	4.14320054.14321031	-0.201534438060978	4.01495034146597	0.498418402823974	1	0.00177626750963411	No	1175.66666666667	1426.33333333333	1497	1796	13.3333333333333	19
AT5G65685:E011	-	5.26275236.26275481	0.254935001608811	2.84130225398094	0.502744414872054	1	-0.0194309061724792	No	84	101.666666666667	84	92.6666666666667	7.66666666666667	6.66666666666667
AT2G26900:E012	-	2.11477521.11477768	0.283653252943528	2.54432051622381	0.506438559519744	1	-0.00167050900142462	No	853.666666666667	1109.66666666667	972.666666666667	1212.33333333333	6	5.66666666666667
AT2G30695:E003	-	2.13079658.13080295	-0.251189393897914	2.87446911791614	0.523235505057394	1	0.0105604753584754	No	146.666666666667	134	157	131.333333333333	7	7.66666666666667
AT5G17010:E021	-	5.5591408.5592282	0.30134973775928	1.93859945533586	0.528254056422286	1	-0.0448054635761589	No	41	36.6666666666667	0	0	4.66666666666667	3
AT1G60640:E005	ES	1.22338074.22338467	0.33486367232169	1.50250034052918	0.531026645442949	1	-0.015311744250941	No	43	73.6666666666667	51	76.6666666666667	2.66666666666667	3
AT3G42150:E004	-	3.14309549.14311213	-0.246419278656971	3.14295795384204	0.531061815333569	1	0.0317956301879592	No	70	86	41.3333333333333	41.3333333333333	7	10.6666666666667
AT4G28760:E003	ES	4.14207760.14208632	-0.127175518362163	5.44846050081629	0.532211294081868	1	0.0476404494382023	No	27.6666666666667	34	46.3333333333333	45.3333333333333	38	49.3333333333333
AT4G04750:E013	-	4.2421170.2421372	0.286949896090064	2.27301849440642	0.543163040973399	1	-0.0470274390243902	No	18.3333333333333	30.3333333333333	15.6666666666667	27.3333333333333	4.33333333333333	5.33333333333333
AT4G26650:E003	ES	4.13445267.13445737	0.244426219314519	2.84130225398094	0.552205019040446	1	-0.0151285930408472	No	91	98	113.333333333333	109.666666666667	8	6.33333333333333
AT3G23890:E017	ES	3.8629994.8630276	-0.14312977362594	4.79007693062577	0.553599817153876	1	0.01872049960061	No	129	162	138.333333333333	164	23	32.3333333333333
AT5G64460:E014	ES	5.25775106.25775478;5.25775115.25775483;5.25775115.25775478	0.0657448098431548	7.05528243550119	0.556464605300767	1	-0.0378648902264792	Yes	9.66666666666667	20	0	0	137	129
AT1G33265:E002	-	1.12066896.12067484	-0.214826001116318	2.84130225398094	0.56447254735758	1	0.0247863247863248	No	76	53.6666666666667	64.6666666666667	41.3333333333333	7.66666666666667	6.66666666666667
AT5G13800:E006	ES	5.4454150.4454512	0.130690411337643	4.39231742277876	0.570671302855686	1	-0.0333536399634481	No	49	77.6666666666667	43.6666666666667	55	19	23
AT4G19550:E006	ES	4.10660336.10660686	0.196140322144316	3.24792751344359	0.576243475729471	1	-0.0834105653382762	No	0	0	8.33333333333333	11.6666666666667	9.66666666666667	9.33333333333333
AT3G12130:E002	-	3.3865092.3866328	-0.174274193644399	3.62449086490779	0.580237917409052	1	0.0230972388955581	No	69.3333333333333	58	69.3333333333333	59	12.3333333333333	12.3333333333333
AT1G01550:E003	-	1.199763.200511	0.28028841620981	1.41503749927884	0.582353287533331	1	-0.00425305688463584	No	163.333333333333	141.666666666667	248	196.333333333333	3.33333333333333	2
AT5G06180:E009	-	5.1874772.1875009	-0.221134630025615	2.54432051622381	0.583186112497207	1	0.0613107822410148	No	13.6666666666667	12.3333333333333	6.33333333333333	13.3333333333333	4.33333333333333	7.33333333333333
AT1G55690:E020	ES	1.20811922.20812617	0.261902434390624	1.8073549220576	0.584444469825184	1	-0.02088041218476	No	43.3333333333333	46	47.3333333333333	47.6666666666667	4	3
AT1G54370:E009	-	1.20294732.20294972	-0.173820258358168	3.64385618977472	0.587098718292902	1	0.046796805090644	No	25.6666666666667	29.6666666666667	25.3333333333333	35	9.66666666666667	15.3333333333333
AT1G60640:E006	ES*	1.22338074.22338467	0.276538778688451	1.50250034052918	0.604960746882077	1	-0.0220939110517274	No	51	76.6666666666667	0	0	2.66666666666667	3
AT5G47690:E016	-	5.19322464.19322760	0.346147338193809	0.584962500721156	0.608006546178474	1	-0.00314198473282445	No	184.333333333333	214.666666666667	161.666666666667	199.333333333333	1.66666666666667	1.33333333333333
AT5G37380:E007	-	5.14818453.14819192;5.14818457.14819192	0.127686110375173	4.69116190455308	0.617975274516538	1	-0.0587107596453391	Yes	0	0	6.66666666666667	13.3333333333333	22.6666666666667	29
AT2G42810:E009	ES	2.17814218.17814889	-0.0590972029539039	6.89077093024524	0.618008011679647	1	0.0256987577639751	No	0	0	23.6666666666667	15.3333333333333	122.333333333333	115
AT1G75180:E003	ES	1.28216380.28217195	0.0721717680976486	6.66533591718518	0.618335672991342	1	-0.0367732192298012	No	3.33333333333333	12.3333333333333	0	0	95	108
AT5G40490:E002	-	5.16225607.16226051	0.207849905796825	2.27301849440642	0.624745364150086	1	-0.00811588776298244	No	123	145.333333333333	114	133.666666666667	5	4.66666666666667
AT5G63460:E007	ES	5.25414326.25414574	0.0751049997348545	5.7987417917529	0.624872193646359	1	-0.03259955478605	No	3	8	0	0	50.3333333333333	61
AT4G30820:E006	-	4.15006702.15007602	0.219511832764475	2.84130225398094	0.624998226995203	1	-0.058292072890613	No	17.6666666666667	20.3333333333333	14	12.6666666666667	8	6.33333333333333
AT2G44710:E004	-	2.18433181.18434827	-0.171618233115518	3.39231742277876	0.628400625227253	1	0.0337841928726251	No	33.3333333333333	46	38.3333333333333	32.3333333333333	9	12
AT5G05550:E003	ES	5.1639357.1639824	0.187234221780811	3.02974734339405	0.636543342262967	1	-0.037449876761211	No	18.6666666666667	40.3333333333333	9.66666666666667	13.3333333333333	6.33333333333333	10
AT4G29060:E006	ES	4.14320054.14321031	-0.138858980849836	4.01495034146597	0.63928834812456	1	0.00103298013745157	No	1497	1796	1355.66666666667	1857.33333333333	13.3333333333333	19
AT3G52110:E004	ES	3.19324360.19324630	0.16462759396347	3.29768054864069	0.640073747404286	1	-0.0208716938960141	No	62.3333333333333	58	62	67.3333333333333	10.6666666666667	9
AT5G53180:E009	ES	5.21570228.21571044	0.0640664904527561	6.18322182405577	0.645919006203767	1	-0.033129185776892	No	8.66666666666667	14.3333333333333	11	12	72.3333333333333	73
AT5G10490:E014	-	5.3303842.3304643	-0.289325208018758	0.874469117916141	0.647699842088781	1	0.0172808285163776	No	60.6666666666667	53.6666666666667	0	0	1.66666666666667	2
AT3G15950:E020	ES	3.5400993.5401388	-0.116958601113428	4.69116190455308	0.653912917412701	1	0.00629456293510811	No	541	206.333333333333	572.666666666667	217	36.3333333333333	15.3333333333333
AT4G16695:E006	ES	4.9394569.9395233;4.9394573.9395233	-0.0519297957907829	6.91288933622996	0.655244611861074	1	0.0242428726447667	Yes	10.6666666666667	9.33333333333333	18.6666666666667	18	109.333333333333	131.666666666667
AT1G52220:E004	ES	1.19454094.19454378	0.0688488550018355	6.11547721741994	0.655857764194216	1	-0.00282149475969962	No	1835	1781.66666666667	2245.33333333333	2108	74	64.6666666666667
AT1G19120:E003	-	1.6608565.6608872	0.242842045190942	1.58496250072116	0.656268939797589	1	-0.00578912500637008	No	85.3333333333333	86.6666666666667	119	114.666666666667	3.33333333333333	2.66666666666667
AT1G49590:E007	ES	1.18355489.18355880	0.0792598980407834	5.26052755022322	0.65882671720063	1	-0.0318665454739881	No	7.33333333333333	5	9	9.66666666666667	44.6666666666667	32
AT5G09230:E008	ES*	5.2871429.2871819	0.123850932761634	4.18322182405577	0.667011051009466	1	-0.0395108825232466	No	6.33333333333333	10.6666666666667	27.3333333333333	50	14.3333333333333	22
AT3G18080:E005	-	3.6192290.6192530	-0.218598900670685	1.41503749927884	0.669780263188682	1	0.00109324090084528	No	535	658	610.333333333333	793	2	3.33333333333333
AT2G23985:E003	-	2.10205241.10205623	0.138522824954478	3.16992500144231	0.675371007160794	1	-0.0332006208246171	No	16	21	16.6666666666667	26.6666666666667	8	10
AT1G67430:E005	ES	1.25263145.25263454	-0.177827226206323	2.77258950389693	0.677950384785122	1	0.000293156170882103	No	4702.66666666667	4010	4914	4320.66666666667	6.66666666666667	7
AT3G29644:E004	-	3.11499687.11501159	-0.129880191352862	3.36923380966572	0.680439154369549	1	0.0628844839371155	No	5.66666666666667	4	0	0	10	10.6666666666667
AT5G52070:E003	-	5.21162208.21163727	-0.163773349777355	3.16992500144231	0.68352170568924	1	0.0795933188090051	No	11	8.33333333333333	0	0	8.66666666666667	9.33333333333333
AT2G38995:E002	-	2.16282354.16283315	0.217417931931504	2.90689059560852	0.686124817544007	1	-0.0942578548212351	No	1.33333333333333	8	2	14.6666666666667	2.66666666666667	12.3333333333333
AT2G15530:E005	ES	2.6773163.6773917	-0.0830713380742214	4.63420601974101	0.693604517312606	1	0.0371617132479958	No	13.6666666666667	11.3333333333333	8.66666666666667	8.66666666666667	24	25.6666666666667
AT1G19080:E002	ES	1.6584354.6585037	-0.100868877483952	4.56478461878353	0.694003124348181	1	0.0488900132818924	No	14.6666666666667	9.66666666666667	0	0	25	22.3333333333333
AT5G65685:E013	ES	5.26275514.26275749	0.0532833094513769	6.60733031374961	0.700349984645448	1	-0.0272331664405035	No	8.66666666666667	15	0	0	96	99
AT3G12250:E006	ES*	3.3905620.3906244	0.108196408160911	3.71881824745595	0.704091828412715	1	-0.0515800203873598	No	0	0	5.33333333333333	8.33333333333333	12.3333333333333	14
AT2G40830:E005	ES*	2.17042783.17043524	0.0642954486152708	5.62449086490779	0.710863852845733	1	-0.0323815390030358	No	0	0	2	7.33333333333333	38.6666666666667	60
AT2G38550:E005	-	2.16133720.16134112	-0.17190160126316	1.73696559416621	0.718301957764226	1	0.00409195402298845	No	150.333333333333	187.333333333333	153.666666666667	179.666666666667	2.66666666666667	4
AT5G25520:E004	ES	5.8887956.8888531	-0.0467879529409014	6.31590430725959	0.721296009749605	1	0.0266005587691339	No	18.3333333333333	17.6666666666667	0	0	69.6666666666667	89.6666666666667
AT3G15950:E019	ES	3.5400993.5401388	-0.0933139768400812	4.69116190455308	0.723688543746107	1	0.00455754710467215	No	566.333333333333	226.666666666667	541	206.333333333333	36.3333333333333	15.3333333333333
AT2G15890:E003	-	2.6921470.6921601	0.11033358659604	4.28540221886225	0.727935880775734	1	-0.00240743868364879	No	13	29	2083.33333333333	2100.33333333333	20.6666666666667	18.3333333333333
AT3G52050:E011	ES*	3.19306352.19307795	0.129130218094113	3.4374053123073	0.728481156083442	1	-0.0419861896665394	No	0	0	35.6666666666667	34.3333333333333	12	9.66666666666667
AT4G39680:E005	ES	4.18416961.18417347	-0.117889156481221	3.14295795384204	0.730406298353237	1	0.00611378604359725	No	149	165.666666666667	142.333333333333	147.333333333333	8	9.66666666666667
AT1G04080:E009	ES	1.1054200.1054663	0.0413398920092938	7.14805282096481	0.732479392081393	1	-0.0199722683154138	No	38.3333333333333	50.3333333333333	22.6666666666667	20.6666666666667	140.333333333333	143.333333333333
AT5G47455:E006	ES	5.19251196.19252204;5.19251196.19251935	-0.0823028995708004	5.02974734339405	0.735636754985939	1	0.0360587002096436	Yes	49	49	43	40.6666666666667	30.6666666666667	34.6666666666667
AT2G28550:E006	ES	2.12226861.12227120	0.0602794113362357	6.03708931873522	0.742814024926936	1	-0.0308444141379702	No	6.33333333333333	10.6666666666667	0	0	66.6666666666667	64.6666666666667
AT5G19000:E005	ES	5.6343475.6344089	0.0492712602537235	5.93859945533586	0.743792622152558	1	-0.0273147218316931	No	0	0	6.33333333333333	10.3333333333333	60.6666666666667	62
AT2G34357:E002	-	2.14498723.14499206	0.104937550967122	3.11547721741994	0.745278788197338	1	-0.00544567536041352	No	101.333333333333	119.666666666667	133.333333333333	136.666666666667	8.66666666666667	8.66666666666667
AT1G20020:E007	-	1.6943715.6943955	0.133864907124169	2.36923380966572	0.748007489941179	1	-0.000183501087456239	No	3071	3320.66666666667	4061	4303.66666666667	5.33333333333333	5
AT3G11400:E003	ES	3.3578872.3579819	0.0279251986655086	9.36084708417966	0.753798972525122	1	-0.0138341924191697	No	0	0	25	34.6666666666667	756.333333333333	558.666666666667
AT2G06025:E006	-	2.2350674.2351030	0.120832254989883	3.1963972128035	0.754700657966528	1	-0.00752184769038711	No	107.333333333333	110.666666666667	113.333333333333	109.333333333333	9.66666666666667	8.66666666666667
AT5G53486:E003	ES	5.21721888.21722229	-0.0676656035896296	4.93859945533586	0.758038092275518	1	0.0353846153846154	No	0	0	4	8	15.3333333333333	46
AT3G49430:E003	ES	3.18331712.18332642	-0.0293044980784369	8.00562454919388	0.76110223250995	1	0.0139953328420536	No	28.6666666666667	28.6666666666667	0	0	221.666666666667	292.333333333333
AT3G59300:E007	-	3.21920307.21920717	0.123184918975941	2.27301849440642	0.768784499044734	1	-0.00847481021394059	No	66.6666666666667	62.6666666666667	83.6666666666667	78.6666666666667	5.33333333333333	4.33333333333333
AT1G16460:E014	ES	1.5622050.5622469	-0.0349395156807057	7.45121111183233	0.769023049502793	1	0.0163038148475042	No	9.33333333333333	4.33333333333333	0	0	163.333333333333	186.666666666667
AT2G20290:E013	-	2.8745495.8745710	0.0963661814811055	3.24792751344359	0.77002008447579	1	-0.0244616709732989	No	14.6666666666667	22.3333333333333	15	26.6666666666667	7.66666666666667	11.3333333333333
AT4G26480:E005	-	4.13373655.13374883	0.0655213516690551	4.66296501272243	0.770087845691648	1	-0.0099872586923303	No	89.3333333333333	93.6666666666667	92	74.6666666666667	27	23.6666666666667
AT1G03960:E004	ES	1.1014543.1014767	0.114546806924377	2.90689059560852	0.770736334718085	1	-0.0579957356076759	No	0	0	7	8.66666666666667	7.66666666666667	7.33333333333333
AT1G16020:E005	ES	1.5499375.5499641	-0.0647977843321232	4.6724253419715	0.771742917342139	1	0.0322388059701492	No	7.33333333333333	7.66666666666667	0	0	21.3333333333333	29.6666666666667
AT2G24420:E013	-	2.10382261.10382546	-0.192176138205998	0.584962500721156	0.781794290294694	1	0.00132791393609311	No	236.333333333333	239.333333333333	258	255.333333333333	1.33333333333333	1.66666666666667
AT1G28330:E010	ES*	1.9934288.9934794	0.0460671240739803	6.74595437739346	0.787528434823916	1	-0.0189673897091198	No	0	0	159	192	101.333333333333	113.333333333333
AT1G31170:E007	ES*	1.11134125.11134342	-0.0945512658686808	2.96962635095648	0.795515060281828	1	0.0134044990373132	No	85	121.666666666667	0	0	6	9.66666666666667
AT5G42770:E005	ES	5.17152604.17153217	-0.0553470761107402	5.18322182405577	0.799258960253716	1	0.0243067743067743	No	11.3333333333333	15.3333333333333	17.3333333333333	12	35	37.6666666666667
AT1G05320:E003	ES	1.1553759.1554822;1.1553759.1554813	0.0528682143105677	5.02974734339405	0.804255985363331	1	-0.0227214267341165	Yes	11.6666666666667	17	7	14	26.3333333333333	39
AT3G54480:E004	-	3.20171493.20172567	0.0902141834511401	3.22239242133645	0.806821718490269	1	-0.00993509414562055	No	43.6666666666667	57.3333333333333	53.6666666666667	73.6666666666667	8.33333333333333	10.3333333333333
AT5G45190:E005	-	5.18279656.18280507	-0.0813763169886687	2.77258950389693	0.817507749233761	1	0.0167626728110599	No	41	58	0	0	5.33333333333333	8.33333333333333
AT5G48150:E003	ES	5.19524083.19524503	0.0534613040428944	4.48112668973662	0.824332164739711	1	-0.0157736303431668	No	21.6666666666667	29.3333333333333	26.6666666666667	25.3333333333333	21.6666666666667	23
AT3G16470:E003	ES	3.5596884.5597515	-0.0757542700549543	3.41503749927884	0.825441413626046	1	0.0105882923047103	No	119.333333333333	125.666666666667	107	112.333333333333	9.66666666666667	11.6666666666667
AT2G36670:E010	ES	2.15367302.15367724	0.0736038627480476	3.34577483684173	0.829334218081019	1	-0.0333333333333333	No	6.66666666666667	8.66666666666667	6.66666666666667	9.33333333333333	9.33333333333333	11
AT1G15270:E002	-	1.5250913.5251845	-0.0828782997656586	3.27301849440642	0.833035431856751	1	0.000510128409142774	No	1469.33333333333	1409.66666666667	1852.33333333333	1641.33333333333	9.66666666666667	9.66666666666667
AT5G63050:E003	ES	5.25292653.25293303	0.0765302490614328	3.34577483684173	0.834846224284322	1	-0.00268218921040053	No	177.333333333333	205	233.666666666667	278.666666666667	9.66666666666667	10.6666666666667
AT2G44710:E003	-	2.18433181.18434827	-0.0700895979018678	3.39231742277876	0.83996401586944	1	0.0133455325593135	No	23.3333333333333	24.3333333333333	33.3333333333333	46	9	12
AT1G43620:E016	ES*	1.16429558.16430029	0.0606829761155918	3.82442843541655	0.847321187555174	1	-0.00749344323716739	No	26	37.3333333333333	38	37.3333333333333	13.3333333333333	15
AT1G70490:E007	ES	1.26565161.26565690;1.26565161.26565686	0.0157525147141122	9.62905299068969	0.851966282463587	1	-0.00749423308568624	Yes	0	0	6	17	827	756.666666666667
AT2G34780:E005	ES	2.14668911.14669190	0.0455497061190134	4.4262647547021	0.852521256823852	1	-0.0277957336780866	No	0	0	5	9.33333333333333	17.3333333333333	25.6666666666667
AT2G21170:E008	ES	2.9072384.9072912	0.0629266029514408	2.93859945533586	0.856361034859046	1	-0.000311875190951993	No	1699.33333333333	1506.33333333333	1372	1232.66666666667	8.33333333333333	7
AT2G41100:E007	ES*	2.17138206.17138674	-0.030537677185863	6.56224242422107	0.858975844875434	1	0.00763113316692032	No	535.666666666667	178.333333333333	395.333333333333	114.333333333333	142.333333333333	46.6666666666667
AT1G75660:E003	-	1.28408790.28409166	-0.060610506023643	2.66296501272243	0.869321585626349	1	0.00359200348871902	No	147.666666666667	154	115	114.666666666667	6	6.66666666666667
AT5G44290:E010	ES*	5.17843307.17843577	0.0539918600282991	2.96962635095648	0.869977845786365	1	-0.0118841397091407	No	63	54.6666666666667	0	0	8.66666666666667	7
AT5G59610:E003	ES	5.24013936.24014484	-0.0258324974832096	5.63420601974101	0.877182452623965	1	0.0166619169753966	No	9.33333333333333	9.66666666666667	0	0	43.6666666666667	55.6666666666667
AT1G15750:E024	ES*	1.5420431.5420837	-0.017866349345784	6.52356195605701	0.888020569845033	1	0.00145804250038778	No	25.3333333333333	31	12	13.3333333333333	83.6666666666667	100.333333333333
AT5G65050:E003	-	5.25982599.25984941	0.0531580311078592	2.87446911791614	0.892488502652426	1	-0.00428569541846613	No	121.333333333333	138.666666666667	103.333333333333	128	7	7.66666666666667
AT4G32660:E009	-	4.15757410.15757934	-0.061775844085652	2	0.89285450548221	1	0.00613032857930806	No	53.6666666666667	58	53.3333333333333	56.6666666666667	3.66666666666667	4.33333333333333
AT1G28395:E008	ES	1.9969587.9971073;1.9969836.9971073	0.023200067040305	6.08037341646402	0.895907088888143	1	-0.0116296910000308	Yes	67	84.3333333333333	85	83	66	69.3333333333333
AT2G43680:E003	ES	2.18108506.18109069	0.0196144397627567	6.66296501272243	0.897100222863549	1	-0.00716425819864256	No	5.33333333333333	7.33333333333333	0	0	97.6666666666667	105
AT5G01650:E003	ES	5.242769.243248	0.0103277231447168	8.56414948998573	0.907743954792882	1	-0.00421554483592888	No	0	0	7.66666666666667	13.3333333333333	334.666666666667	422.333333333333
AT2G06925:E002	-	2.2842650.2843111	0.0639111175511183	2.27301849440642	0.909009888695481	1	-0.00068875818501013	No	177.666666666667	263	191.333333333333	277.666666666667	4	5.66666666666667
AT1G78600:E004	ES	1.29568200.29568399	0.0117463641636917	7.75377388185276	0.911328697130595	1	-0.00413624759260089	No	0	0	13	14.6666666666667	217.666666666667	214
AT5G17530:E003	ES	5.5777722.5778076	-0.013996269995511	6.4262647547021	0.912206322617327	1	0.00708666711490621	No	0	0	10.6666666666667	9	87.3333333333333	84.6666666666667
AT1G08820:E009	ES	1.2824476.2825167	-0.0154284206269519	5.68650052718322	0.925815161072992	1	0.00805693302055804	No	3.66666666666667	3.66666666666667	0	0	45.3333333333333	57.6666666666667
AT2G30700:E007	-	2.13083938.13085056	-0.0275015414578554	3	0.930857843860226	1	0.00270771918331691	No	24.6666666666667	39.3333333333333	48	60.3333333333333	6.66666666666667	9.33333333333333
AT5G07150:E003	-	5.2216106.2216416	-0.0211877285898969	3.08746284125034	0.937891107390345	1	0	No	0	0	0	0	4.66666666666667	12.3333333333333
AT1G07940:E003	ES	1.2464814.2465410	-0.00728004155320422	11.0081951573818	0.938311897305315	1	0.00377900573241003	No	29.3333333333333	16.6666666666667	30.3333333333333	17.3333333333333	2278	1841.33333333333
AT2G22670:E004	ES	2.9636637.9637106	-0.00608074035859291	9.33427328530719	0.938586316111782	1	0.00372845286231113	No	9.66666666666667	8.33333333333333	0	0	524.333333333333	766.666666666667
AT5G08185:E005	ES*	5.2634875.2635134	0.0022946951128946	2.16992500144231	0.939364829438355	1	NA	No	0	0	0	0	2	7
AT3G23280:E008	ES	3.8323014.8323363	-0.010963951380198	6.17326071400557	0.941167387746671	1	-0.000391018603462023	No	101.333333333333	118.666666666667	97	104.333333333333	68	76.3333333333333
AT1G16560:E004	ES	1.5668464.5668945;1.5668464.5668919	0.00841969404211348	7.02421623742082	0.943853161443422	1	0	Yes	0	0	0	0	138	122.333333333333
AT4G16990:E002	ES	4.9560612.9561097	0.00694643164421825	7.67713234464902	0.944663431666047	1	-0.00356267864434463	No	0	0	7.33333333333333	8.66666666666667	207	202.333333333333
AT5G27620:E008	-	5.9773113.9773608	0.0291402256927995	1.8073549220576	0.944918107011607	1	-0.00429118773946369	No	39.3333333333333	35.3333333333333	40.3333333333333	41.3333333333333	3.66666666666667	3.33333333333333
AT5G65070:E003	ES	5.25992494.25994433	-0.0280857415693845	2.73696559416621	0.946148350211881	1	0	No	0	0	0	0	6.33333333333333	7
AT4G05400:E003	ES	4.2742021.2742742	-0.00950367226664463	6.03342300153745	0.946609292051289	1	0.00162162162162163	No	0	0	18	18	65	66
AT3G04160:E006	ES	3.1092796.1092921	-0.0114341593834142	3.32192809488736	0.950097393833884	1	0	No	0	0	0	0	5.66666666666667	14.3333333333333
AT3G10270:E011	-	3.3175828.3176229	-0.00718145703791076	7.02051701734051	0.951666164155311	1	0	No	0	0	0	0	132.666666666667	127
AT2G43810:E002	ES	2.18149375.18149700	0.00682237625896055	7.06429367679616	0.954304964066358	1	0	No	0	0	0	0	124.666666666667	143
AT4G08460:E005	ES	4.5378202.5380531;4.5378205.5380531	0.00651960712729682	7.07146236255662	0.954843472115447	1	-0.00525956668441013	Yes	0	0	7.66666666666667	9.66666666666667	130.666666666667	138.333333333333
AT1G05960:E017	ES	1.1814258.1814447	0.00716485051145985	6.1963972128035	0.95560138758718	1	0	No	0	0	0	0	75.6666666666667	71
AT2G26770:E013	ES	2.11407748.11408200	-0.00744154502692495	6.27301849440642	0.955620191176733	1	0.00564024834581861	No	17.3333333333333	18.3333333333333	39.6666666666667	43.6666666666667	73	81.6666666666667
AT5G44280:E010	ES	5.17837970.17838179	0.00916326444169069	3.08746284125034	0.955653002427485	1	0	No	0	0	0	0	11.6666666666667	5.33333333333333
AT4G17140:E049	ES	4.9629984.9630129	-0.00781864149111652	6.18982455888002	0.956308303809096	1	0	No	0	0	0	0	65.6666666666667	80.3333333333333
AT5G41740:E008	ES	5.16692315.16692758	-0.00342074210705534	2.84130225398094	0.956354724901937	1	0	No	0	0	0	0	11	3.33333333333333
